Label,Text
1,he wrote the truth and you dont know if he is white or not as none knows who post here is a confirmed white .
1,"Eeeeh , that was a great summer ."
1,Enjoy your classroom .
1,Can you give any examples of progress made by skinheads or the Klan ?
1,Russian Oleg and Igor are Slavic versions of Scandinavian Helge and Ingvar .
1,"Being the asocial person I am , I preferred fewer people ."
1,I like both of these genres and will have to put Lovecraft on my list of authors/books to read .
1,Ginger candy is sold on the internet as a relief of pregnant women 's `` morning sickness '' symptoms .
1,True point .
1,New to the area .
1,"haha, definitly not injuns ."
1,If I do n't use anything black people invented .
1,"If it 's really this easy for an admittedly skilled hypnotist to do this to people , what could CIA/KGB/MI6/etc do with full , unrestrained control over someone ?"
1,Look for my thread ( Oh no !
1,luckily my child goes to a more white school so they do not even teach about this and they are the only school in the county that had school on mlk day .
1,Wow!
1,"One of the greatest of all time , and one of my personal favorites. portrait by French artist Eugene Delacroix ."
1,YouTube - Broadcast Yourself .
1,I would like too see white people get together and get us a white pride day
1,There is no way you are taking our ancestral homelands from us ever !
1,`` Parkelj '' is the companion to the Christian St. Nicholaus ( Miklavž ) each year : And here we celebrate Jarilo every year under the name `` Zeleni Jurij '' :
1,They are moving the town of Church 's Falls .
0,These ' niggas ' .
1,"In fact , it looks like almost a dozen black bears have been euthanized all over western Montana due to illegal feeding . Grizzly bear relocated in NW Montana | KRTV.com | Great Falls , Montana"
1,"Just remember he killed a white cop in one of his bombings , according to ABC ."
0,Also notice that the Nig giving the running commentary said nothing about the ' White boy ' a term the Yard Ape will never fail to use when given the chance !
0,"Yeah, she 's gonna end up just like the last hoe bag that got involved with the same chimp ."
1,True and good point .
1,I would also tell you to hang in there .
1,Non Whites happened .
1,Rule Britannia .
1,"I 'm guessing her age to be around 12-18 months , and she is TINY She 's 15 inches STL , keeping in mind she 's missing a small piece at the end ."
1,S.S.
1,David ( SS )
1,"Race-consciousness and the determination to preserve our own is part of our nature , being in essence a defining feature of the Aryan spirit ."
1,Well it was great having you out and we look forward to having you at future events and social gatherings .
1,"``Policeand SPCA officials found over 50 carcasses of pigs on National Council of Province 's Chairperson Thandi Modise 's Potchefstroom farm , and the remaining 85 resorted to eating the dead bodies and drinking their own urine to survive ."
1,"Woman Brutally Attacked By 2 Men In Home Police Arrest 16-Year-Old , 17-Year-Old POSTED : Wednesday , November 11 , 2009 UPDATED : 8 : 18 pm EST November 11 , 2009 Michael Galan , 16 , and Jarve Green , 17 , were arrested by Palatka police ."
1,It's a start .
1,So check your pm .
1,He sent me a PM the other day saying all is well just staying off SF but checking in now and then .
1,Like a car trying to beat the train .
1,"hey im new on this site , what im looking for is a beutifull aryan woman to spend my days with.im in columbus , ohio.looking for my mate to live in columbus or surrounding areas. im 30 yrs old , ( but look 20 or so ) light brown hair , blue eyes.proffesional service technician , with alot of interest. if your looking fr near the same get ahold of me . eric"
1,I hate to be the one to say this but they do n't sound like a loving family if they said they would dance on your grave simply because of your racially aware views .
1,"Besides that , there 's the Transnistria issue to be solved and the hard fact that Romania simply does not have the economical power to accomplish such a re-unification ."
0,"There's no way to stop them from coming to Canada all that is needed is proof of ownership of a house in India , africa etc and they can enter in on a tourist visa ."
1,The common draw was between 80 - 140 lbs .
1,Hey There I just moved here to Saskatoon and was hoping to hook up with some WN in the city here .
1,All lovely white ladies are welcome to chat with me .
0,Any purported `` holy book '' which says such vile & despicable things as the talmud says about Mary & Jesus cannot come from a place of goodness.Jews are so convinced of their superiority that they think they can trick God of their love & fidelity by pretending to honor him .
1,"One sign that you are living in a small town must be when your local library only has one book about Nordic languages , 50 pages thin and published in 1942 ."
1,It 's an anti-white male thing .
1,We were shown the ovens where the bodies were cremated .
1,"It 's the mechanism of death that 's in question , along with the one-sidedness of remembrance , but people did die ."
1,I believe that every manufacturer uses the same thread for their dies and their die press .
1,Going next year does n't sound half bad ..
1,"Hi, I 'm trying to move myself and my three year old son up to Northern California or even out of state somewhere near woodlands and I am curious if anyone knows about places I might be able to stay for cheap or free or if anyone has a contact ."
1,Thankfully not like that up here mate .
1,im new on here and was just wanderin if any ladies are intrested i a good oel southernman from tennessee send me a messege .
1,I live in a city where a 70 year old house starts at 400k .
1,Its that simple
1,Then the Mother rings the dinner bell on the porch .
1,Hey everyone I would like to get together with some people from my state that are like me .
1,Try that .
1,hey i live right outside orlando pm me for my phone number not alot of skins like it was in the 80 's but i would be glad to meet others
1,there's no need for me to say anything ... all is said in the image of thaat old white guy in the end of one of the first videos .
1,My favorite time of year !
1,That 's it ?
1,I still want to know what you have accomplished ?
1,Black people wo n't use anything white people invented/discovered .
1,Learning how to preserve food and build traps .
1,Also work my core and upper body .
1,Pride of race or government .
1,I moved here because I am going to Germany in September and wanted to see my family before I left .
1,This should n't surprise anyone .
1,It contradicts his statement that races dont exist .
1,Guy looks like he could be Mexican .
1,Why would anyone have that for someone not of their own race ?
1,I already have most of the above .
1,Renoir was a French artist .
1,Tons of culture and just great friendly people .
1,They show music videos on day time and movies and other shows in the nights .
0,We are looking into building `` mud free zones '' by way of taking over key locations and building a refuge for our racial kindred .
1,"Retro Grouch post of the day ! multispeed bmx 's and 3 speed freewheels , continued. geared BMX bikes - BMX Society community forums Here ` a 3 speed freewheel ( similar design ) on a BMX hub ( was a single-speed freewheel hub ) , in a BMX frame , with added rear derailer ."
0,"Strange how the Swedes were once the most peaceful people in the world , then the Jews make them into liberals who wanted to genocide them selves ."
1,Cutback of US aid to Egypt leaves Israel nervous | Fox News
1,Blacks and Muslims are the majority .
1,There is a copy of the report somewhere in the content of this thread but I ca n't pinpoint exactly where it is .
1,Einherjer88@hotmail.com
1,"Unfortunately , intelligent outliers of races generally not gifted with a high average intelligence can be very deadly ."
1,We have simply had enough .
0,"Glad it made news your way the truth must be told but have you noticed it says it is not a racist attack , Oh but we all know the story shall it of been some poor black bastard bashed to near death in Dublin eh"
1,"Here are the CDs I want to sell : Beethoven : Symphonies Nos. 5 & 7 - Kleiber Beethoven : Symphony No. 9 - Furtwangler Bruckner : Symphony No. 9 - Furtwangler Handel : Music for the Royal Fireworks ; Water Music - Marriner Howard Hanson : Orchestral Works - Schermerhorn J.S. Bach : Great Organ Works - Hurford Norwegian Classical Favorites - Engeset The Best of Baroque Music - Edlinger Twilight of the Gods : The Essential Wagner Collection - Dorati , Karajan , Sinopoli , Bohm , Gerdes , Kubelik Most of these were recommended by fellow Stormfronters ."
1,Probably a good idea for you to keep the TV off .
1,Blacks only account for around 4 percent of the population .
1,"Well , there goes the dino-dong theory , down the memory , I mean the water hole ... sorry"
1,"Judeo-Christians seem to focus on the idea that Jesus was a Jewish carpenter , from the line of Jewish king David ."
1,88 .
1,Because I pulled her from the ashes and I 'll bring her back to the condition she was before she was put in the hands of a neglectful old lady and a hard * * * * teenager .
1,This would explain their need to get their people inside every organization including christian churches and force themselves into power positions no matter the cost to anyone else .
1,May I have another !
1,Ask around you will find the info .
0,"If it 's black , send it back ."
0,"We've had a couple of similar cases in Finland , when a nig purposefully tried to give dozens of Finnish women hiv/aids ."
0,"It wasnt really that dangerous perse , just stinky , and dumb , with the poor 5 % white kids the outcasts , which made some of them hooligans and crazy ."
1,Heard today from a colleague in work that a load of Roma Gypsies set up camp at the red cow as the government would not house them anyone see or here of this ?
0,This is the same race that thinks raping babies cures AIDS .
1,"I saw on news here in Kentucky a few days ago where someone had spray painted `` KKK '' on the side of a black School security officer 's house , they hadnt found who did it but they said it was a possible hate crime ."
1,"The native hunter-gatherers , on the other hand , show 100 % incidence of blue eyes but do not have all the same mutations for light skin as the farmer and Steppe populations ."
1,"New York reported 419 murders in 2012 , down from 515 the year before ."
1,"Gotta travel light , governor ."
1,You can have it completely for free !
1,It is the lack of government having a role in our culture which has resulted in what Western culture is today .
1,I joined the Marines .
1,"And did anyone notice that the least diverse college , on that list , is a Jewish one ?"
1,Your right .
1,No trick-or-treaters braved our long driveway .
1,I would love to ask `` whats to concider ?? ''
1,I am doing online school for my associates in computer information systems with a concentration in web design .
1,His name is Josh Gilmore 2508
0,"So sick of the way its working , I remember when I was growing up in Winnipeg the little shops were all white runned and owned and would hire people from the community and it was great it helped people and kept streets safe even though me and others would cause some bull * * * * it wasnt anything to how it is now ."
1,I went to trade school when I turned 18 for welding .
1,"I think the Jews hide in liberal Sweden , in the idea that nobody would guess that it is somebody other than Scandinavians at work ."
1,Get gas masks !
1,Sad but true .
1,And there you have it .
1,Aragorn
1,throw me a message as well folks .
1,Monday afternoon a group of protesters took to the field during the 17th minute of an on-campus rugby match .
1,"Ya have to watch how they change the wording of things , worker = commie thinking ."
1,http://www.youtube.com/watch ? v = 0Ljpk ... elated & search =
1,I have a subway nearby and eat there occasionally .
0,The media wants to bury the story because they care more about homo killers not getting their sick fetish for young boys fufilled .
0,"Well Marco is a German patriot and musician who , in the sick minds of ZOG , committed the heinious crime of producing music for a local school ."
1,I would like to help out on this project .
1,"Oh I see how it is , Son of the Mist ."
1,"I am in Orlando , and I am also searching for people who are proud of their heritage. email if you are intrested in talking"
1,"We have to get back to our countries being for our race , the same as every other race 's country is for them ."
1,I remember this story from last Christmas .
1,"Yes, it 's really peculiar how every topic in the world is subject to critical analysis and open debate EXCEPT the `` holocaust '' ."
1,So Trudeau is sneaking them in like that ?
1,Maybe you 'll find it useful .
1,I like it so far .
1,I appreciate it .
1,"want someone who will be a friend and a girlfriend and that will like me for me and not walk all over me . i like the outdoors , camping , hiking , movies. my fav. color is white and like country music and i also like tattoos ."
1,"This is your only choice , White man !"
0,"This savage has n't moved on from 300 years ago where her ancestors used to cook their enemies in cauldrons , ghastly people ."
1,"I love Steven Seagal films and I love all Nicolas Cage films , Windtalkers and The Sorcerer 's Apprentice included ."
1,Gotta have the green grass and trees .
1,The most common definition of Racist is Someone with White Skin .
1,Why does Stormfront not have a section for this type of thing .
1,W.W.P
1,Im from Central NJ .
1,There is nothing to add to this post ...
0,Does it surprise you that jews promote faggotry ?
1,"So , TALK TO ME !!"
1,Riot Survival Kit Day 1 Leave 1 ) American Express Platinum card .
1,"One knows it 's a large number , that 's for sure !"
1,Just my 2 cents .
1,"I am looking for anything where I can be among my own people , please PM me if you know of something ."
1,Tight as in good pals ?
1,"Good illustrations , and no politically correct nonsense ."
1,Switching schools is easy .
1,YouTube - Hell 's coming with me
1,Load the shells with pieces of steel rod .
1,I'm trying to get a White Nationalist group together in Connecticut .
0,"It 's annoying to live in a time where a subhuman monkey coon thinks it 's okay to hit an Aryan white blond , blue-eyed child ."
1,I thank that the only one that can tall you what to do is your self and no one els if you see this guy and like his pic. make sure he knows you are WP if you are or you like only White men. that is the way i see it .
1,"Hey, I 'm looking to meet new people maybe find myself a nice white boy ."
0,"the white race will soon be on the brink of being a minority in a few years if nothing is done to stop these vile hordes invading our lands , I for one do not want to live in a city like Bradford or Birmingham where we are outnumbered 2 to 1 or worse"
1,YouTube - & #x202a ; Kenya - Hacked to death by panga in front of film crew & #x202c ; & rlm ;
1,Well your more than welcome too move out here from where ever your at .
1,Correct that is the exact goal of the Elite in North America .
1,The documentary `` Super Size Me '' will show you the true side effects of fast food .
1,"Many many religious people are just following their programming , mixed in with a little personal interpretation and maybe a voice or two in their heads ."
1,"lions dont lie down with zebras but we 're told its perfectly normal to just accept someone from another culture , way of life and even time zone who has no historical connection whatsoever to our homeland"
1,"Shoot me a Private Message if nearby and interested , thanks ."
1,It has only taken 14 months to arrive to this point .
0,ANTI WHITE WATCH
1,I 'm a 25yo Skin from So .
1,Finns and Sweds can become even closer after this and we can start to become true brethren nations like we always should have been .
1,Thanks for that Limerickpit I have put that on my planner no doubt it will be a total destoration of the facts !!
1,"Rock music video for 12 Stones band , with truck footage ."
1,TV 3 I think is controlled by Swedish Gentile Stenbeck family .
1,Apparently young kids pick languages up very quickly .
1,This is the animal who raped and murdered the six year old white child above .
1,"Whitefish, Montana - YouTube Gopro Whitefish MT - YouTube Going to Hungry Horse Dam - Montana 2011 - YouTube Blacktail Mt Snow Day - YouTube Endless Skijoring in Swan Valley - YouTube East Glacier , MT to Hungry Horse , MT along Route 2 at sunset !!!"
1,It could n't have anything to do with ethnicity/culture in its entirety where it does n't belong .
1,I feel this is racist against whites !
1,"I thought about how we would clean the M60 barrels on the Hueys ( 2 on each side , 1 each door gunner/crew chief , 2 TAT101 front turret ) at end of day - had big vats of cleaning solvent , cleaning rods with bore brush in electric drills ."
1,I have been coming here for a while now as a guest and today i finally decided to join so here i am .
0,"I just need to turn on a tv and I see it advertised everywhere , mostly African apes with attractive white woman ."
1,Theres a wealth of information and alot of great people on here .
1,That is why I asked for I figured you would be eithre very wee or very not so wee .
1,"I like the Japanese , i really do ."
1,I would probably vote for him if he was on the ballot .
1,LOL
1,www.natall.com
1,The only way you be able to do a photo like that today is to hire actors .
1,Teach them to respect .
1,New Claims That IRS Targeting Of Tea Party Groups Continuing - Trey Gowdy - America 's Newsroom - YouTube
1,This is the reason certain schools down here where I live have a white prom and a black prom .
1,The white nationalist front has never been proven to exist outside of the chairman there waste of your time until it is proved to exist
1,Hail ISD !
0,"We know they cant swim , but they might not remember that in their lust for ' dat money ' ."
1,German Folk Music - YouTube Wait for the second song on this track .
1,And still the GREAT LIBERAL EXPERIMENT continues !!
1,Well I guess it was bound to happen .
1,Driving around the governmental buildings and blocking roads .
1,http://www.news4jax.com/news/26834699/detail.html#
1,"From there , just click on `` pictures '' and wait for them to load ."
1,Also another film Wheels of Terror has what appears to be post war tanks in its battle scenes .
1,I was gonna suggest an old Marlin 783 but then I remembered that it 's a .22 Mag .
1,"I lived in texas when i was younger , i know how tough some things can get . `` rasslin animals '' is half the fun"
1,"http://bmxsociety.com/uploads/monthl...9887_thumb.jpghttp://bmxsociety.com/uploads/monthly_05_2010/post-2192-127351673801_thumb.jpg Another photo , showing the nice rims , billet axle spacers , and USA made Paul rear derailer !"
1,"you can talk gander mountain way down , they wanted 700 bucks for a glock 19 i told them they are 549 at acadamys and they matched it"
1,"``TheDark Romance of Dian Fossey '' ( 1990 ) by Harold TP Hayes Under the mentorship of noted anthropologist Louis Leakey , Dian Fosse spent 16 years in Africa researching the last remaining mountain gorillas ."
1,I have to pack everything .
1,Where have you seen the initials 88/77 ?
1,Was an asset
1,-Nordenwulf
1,"I read a web site , not too long ago , called the TFP.org."
1,All those evil irish ignorant racists 2508
1,Social Security .
1,I believe Bound for Glory is an Oi band similar to Rahowa or Skrewdriver .
1,Israel 3rd Worldwide in ' Millionaire Growth ' in 2009 - Finances & Business - Israel News - Israel National News
1,I would like to get some of the leaflets printed and distribute them but sadly I have not got the funds .
1,I saw a white person in Scarborough once .
1,2508
1,More than that I cringe every time I go to hang out with my friends and they blast this filth in their cars and homes .
1,"Once more like-minded brethren have advanced degrees , they can teach and discreetly raise support ."
1,There has been a constantly stream of money from the white man 's hand to `` anti-whites ''
1,They get to see thousands of years of History and Culture and Bloodlines destroyed .
1,I know something that will really turn them on and that they will absolutely love and is very useful for shutting them up :
1,We need to spread more videos around Haman : WNTube - YouTube the White Nationalist way ...
1,I hope they do n't conflict .
1,"When ever I leave the house I wear one of these 1920 's type fedoras , I have quite a few ."
1,Jup i grew up in St.Petersburg and only saw blacks on tv .
1,Has earned a degree from the Nyborg Business School .
1,"Yes well the BS is on facebook , he felt disgusted by it and wanted out and left ."
1,"lookin for white friends online ! i 'm from mexico , and i would like to meet people interested in nordic black metal and the holocaust so we can send mails to each other. : attack"
1,English : I do n't know one nationalist .
1,God Bless
1,I used to know several guys at various times turn to this for this purpose
1,How hard is it for Americans to get to SA ?
1,"That is truly sad , I do n't know how anyone could destroy something that is so old ."
0,You either stand with your people or they will stand over your dead body .
0,Niggas do n't wait in no lines .
1,It does n't really mean anything .
1,"As fast as nature is trying to thin them out , our country is undoing the work ."
1,Friend of mine says it 's spot the white person down London .
1,Brainwashed much ?
1,"`` The aim and final end of all music should be none other than the glory of God and the refreshment of the soul . '' - Johann Sebastian Bach `` Where there is devotional music , God is always at hand with His gracious presence . '' - Johann Sebastian Bach"
1,"I mean , who knows ; should n't they watch out ? , they might end up on a terrorism blacklist ..."
1,evangel n .
1,Sorry for watching such a liberal news channel .
1,YouTube - Vide Cor Meum Brilliant .
1,Viva la MayheeKo !
1,Did you note all the info on Israel ?
1,Meta you are currently the fittest person I have ever saw on the stormfront site And thats against some pretty stiff competition as well
1,Welcome to SF Britain great white brit I must say the influx of new members so far this month is very good news .
1,i'd love to learn wrestling man .
1,We should all know by now who hates Christains more than anyone else .
1,I could be wrong on that because I 've not actually seen the census form but only heard about it .
1,The school systems are broken .
0,Do non Whites really think they measure up to Whites ?
1,"My french teacher at school found one way to get us boys to concentrate , put a french woman with big boobs in front of us ."
1,I was reading a news Paper Today and there was a Picture On the Front Page Russian Youth causing the Destruction while Kyrgiz are staring at them
1,Most of my food is meat and produce .
0,The big black females pushed their way into the Houston city counsel meeting and said all of the white teachers they used to have all quit ( do you wonder why ? ) and all you sent us to replace all them teachers was a bunch of dumb blacks .
1,They sometimes ride the ice south ... they turn up in Iceland once in a few years and I think they are common in Svalbard with its frozen sea .
1,`` Nargaroth - The Day Burzum Killed Mayhem '' heheh ) either though * shrug * Scandinavia really is a black metal heaven but there 're many great bands on the outside which too are a Pride of their countries 11
1,When they took the cross off the Canadian flag then we were doomed .
1,Older folks are more interesting and have so much to offer .
0,Having recently traveled to London I was disgusted by how non-white the city had become .
1,"Children from middle schools and high schools across Massachusetts on May 9 attended a Youth Pride Day event ending with a prom inside of Boston City Hall sponsored by the Boston Alliance of Gay , Lesbian , Bisexual , Transgender Youth , or BAGLY , a group seated on the Massachusetts Commission for GLBT Youth .."
1,The students who study arts tend to like bohemian teachers while I as a math student prefer more engineer type teachers .
1,Kurds in Berlin : Germany : Watch thousands of Kurdish protesters rally in Berlin - YouTube and Hamburg : Germany : See Hamburg SWAMPED in anti-IS global action day - YouTube Munich : Zwei Zwillings-Paare kommen munter und gesund zur Welt - MÃ 1\/4 nchen - Bild.de
0,Hiya i 'm new here and sick of watching my country become infected with the disease of multiculturalism .
1,"From 1990-2010 Canada brought in over 200,000 immigrants 18 timess !!! 9 times in 130 years ....."
1,Oh that 's just great .
1,My gut tells me the percentage of legal minority gun owners is pretty small .
1,"The beast we oppose knows it has backed itself into a corner , and at such times , such creatures are at their most aggressive ."
1,She was 27 years old and leaves behind a 5 year old daughter .
1,All that the DNA test will prove is that you are still a mongrel .
1,they choose isolated houses away from the locals and come and go in cars at night.They don`t invite the neighbours around for a knees up ....
1,Each lemming that hears Duke will awaken .
1,I looked up the same info eariler this evening and that last line was n't there Edit : and it 's not there now .
1,Thanks !
1,In a 72 hour scenario you dont need food .
1,Hey Summer I live in Florida !
1,"No matter how many times I browse through it , its impact does n't lessen ."
1,"Thank you to all the people who 've responded here , and to those of you who 've sent me PM 's about it ."
1,"This is from the archive of Stormfront 's Advance Scout forum , which is solely devoted to the organizing strategy of PLE-Legionism ."
1,I hope every one had a Happy Halloween .
1,Even the best teachers have to play by THEIR rules so it does n't do much good for them to be there .
1,"According to this story , the two Swedes were outnumbered , and the video only showed the final few seconds ."
1,Why not just band with one or two of your close friends ?
1,http://www.physics.uoguelph.ca/tutor.../trigonom.html Tutorial from University of Guelph physics department .
1,"Latha math dhuibh agus dè tha dol agad fhèin , a Phàdruig/Hello Pat , how are you ?"
1,well hey as a skinhead of the holy war myself you have no need to start a gruop just join up with the out law church of the creator. : attack
0,The link in my sig lne `` Christian Identity and Identifying the jew '' explains this
0,"They 're a waste of space and they 're filthy , tax payer robbing , mentally challenged , primitive , unintelligent cultural trash ."
1,So far everything has been interchangeable with no problems for me .
1,"Tom, follow the links following this message if want to be prouductive ; otherwise we have to delete the messages of those who spread the message of non-community and defeat ."
1,Like is here the USA
1,Wanna talk im or pm me
1,And then there is the pesticides on your fresh ( ? ) fruit and veggies .
1,"We should at least try to better educate them then , and they should at least want to learn more of the ideology ."
1,Ya hey der !
1,"If you really want to change that bad grammar habit , simply practice at home ( or in your work cubicle ) - say out loud `` would have '' , `` should have '' , `` could have '' 100 times a day for each phrase ( yes for a total of 300 times per day ) until it is part of your normal everyday speech ."
1,Welcome .
1,"If you have a link , send it and perhaps we can figure it out based on context ."
1,I am looking for Brothers and Sisters to hang out with .
1,He 's nothing but a jerk and a piece of trash !
1,Though Micronesians eat it by the gross .
1,"Black-On-White Crime Blog : Blacks Commit All Crime at University of Minnesota , Organized Blackness Shouts ' Pattern Recognition ' the Real Crime"
1,little black kid gets his ass kicked - YouTube Because I always enjoy these videos .
1,Source
1,I will read through and try to add some words and learn as well .
1,"No, the picture thread took care of that !"
1,I'll try and see if my sister can bring home the sheet from my old high school with like 20 websites and their passwords of scholary reviewed articls
1,"Since my relatives used to be arranged for a trip when the Feds has a new plan , that means there will be a new framed case in February and it always comes with big events as distraction - false flag terror attack , war , natural disaster or all of them ."
1,"Longer and unedited recording of the radio show : The Jay Thomas Show : ( Warning : Some Graphic Language ) Tuesday 's Heated Exchange Involving Leith Officials Over Mistreatment Claims by Girlfriend of Kynan Dutton | WDAY | Fargo , ND"
1,"The homosexual outcasts of the nation quietly moved into San Francisco 's Castro District , and the families who lived there said : `` What is happening here '' Eventually a few conscious Whites noticed and said : `` This is what is happening , and at last , at last , it 's time to wake the sleepers . ''"
1,"I remember back in the day I used to hand out tracts for my church , why dont they have anything small that I can print out on my printer and cut them up so I can place them in library books and phone booths ?"
1,"I personally do not think blacks in africa are strong like the ones outside. i guess it is hard to say which race is stronger. maybe no race is stronger , it could be down to individual ."
1,I can go weeks in my town without seeing a non white unless an Indian is hitchhiking to town .
0,We'll never give up ... The jews can keep trying opening our borders and sending their third world minions after the European people but WE WILL NEVER CAPITULATE ...
1,"Maybe the subject line for this thread was supposed to say , `` The first black US president was a muslim '' ?"
1,"Well, I finished Electrical Engineering at Texas Tech , and came away with four job offers.and wound up with enough money to buy houses and cars and keep my wife happy ."
1,I bookmarked their website last night .
1,Thanks for putting this up .
1,"I myself have extremely pale skin , brown hair and brown eyes but half of my family is blond hair green or blue eyes ."
1,"Naturally it will happen , even the biggest white liberal will seek out the white part of town when his neighbourhood becomes culturally enriched ie ."
1,True but to be more accurate it is more a fight between those who are NS and know history and those who are n't NS and do n't have a single bit of interest in non-jewish narrative history .
1,Those of you that go on Craig 's List may have seen them around recently .
1,http://www.wavy.com/Global/story.asp?S=6591380http://content.hamptonroads.com/stor ... 5810 & ran = 71385
1,I stayed in Ballina and saw almost no foreigners at all .
1,"My Norwegian uncle has been visiting , and he has shared with us some things about Christmas celebrated in Norway ..."
1,"My kids are grown , I would have to put them in private school if I had some now ,"
1,"It has been claimed that the black African invented the stick , but that is a lie ."
1,Merry Christmas and Happy Yule !
1,I have yet to see a half breed that came out dominantly White .
1,Does anybody else experience this ?
1,Bomber-Bike Project at 20 .
1,"January 29th , 2012 - Whitefish Lake frozen over ."
1,Joe you are the most self imprisoned person I have yet to meet .
1,She 's never had a lesson !
1,Nothing unusual about that except it said on the back window .
1,"Maybe stormfront should consider this documentation and letting other gypsy groups join or kicking hungarians out ? """
1,I heard about the romanian gypsies that were on the roundabout in ballymun last year ... 400 of them will be coming back to Ireland and given houses !
1,That Ca n't be good !!
1,I feel that I want to practice ...
1,To which one should reply that they are a bunch of soft bellied women of whom their ancestors would be ashamed .
1,Will post back here when I have it .
1,Meanwhile the white boy is centered behind him and looks clueless .
1,Even a child has enough muscle to pull a trigger or cut flesh .
1,"I listen to a lot of metal so , yeah , we call this `` clean '' lol !"
1,"I 've seen shots with a .45 , where people walked around angry ."
1,"These kind of stories are designed to create more fear , and more calls from the ignorant sheeple for gun control ."
0,"God, it is sickening to see these young lives taken by feral negroes ."
1,Welcome to the forum .
1,"I use AIM , Name : Hatey82K2 I am usually on each day , All the time on the weekends Soundtrack For This Song Provided By : Band Name : Song : Bully Boys Rage On This"
1,"Well for all of my friends down there , we all got thrown out of the big local bar in this little town and it 's all my fault hahahahahaha I do n't think we 'll be welcome back for a LONG time ."
1,I could go on for hours pointing out your wigger flaws but im not even gonna waste my time .
1,:attack hi im new at this so if u want to talk to me let me know i would like to get to know u if u dont mind my name is bill
1,That's an American invention My Dear .
1,I've seen those walls in Cuzco .
1,"I'm 22 years of age and I plan to have 3-4 kids but I do n't feel I can be a father now , I will start have my kids around age 27 ."
1,"The big black females where shouting `` We want REAL teachers for our chilrens , we do n't want dem blacks you ben sendin us , we want REAL teachers jus like yo got in dem white people 's schools ! ''"
1,Not one of them answered him properly !
1,http://www.hs.fi/english/article/Fin ... /1135242977641
1,"And in a smaller scales Swedes , Polish , Nowegians etc. in the same area ."
1,Has anyone been back to this zoo lately ?
1,For most of them it 's call of their own soul and not economical mean only
1,They just say this because it makes it sound better and know that people would be less likely to speak out against this .
1,"Thanks for posting , made my day"
1,It took me forever to find these documents ....
1,- Karl
1,"They are shipping 15,000 Mc Turdos with fresh flies on the side ."
1,I probably would n't be a WN without it .
1,The comment I made was about the fact that Everton 's nickname is the Black Watch .
1,"One day , brother ... one day ."
1,I respect them .
1,I'll put money on it Amy this is the photo the females hate you are a stunning girl do n't let no1 drag you down .
1,"Ever notice the way the mechanisations of the state , always side with their anti-fascist NWO goffers ?"
1,"Actually, They will be raised by there mother along with their father , the US government ."
0,"If it 's brown , flush it down ."
1,Now you know why I DON' T want to attract them to our movement .
0,"oddly i would find it worst if she here black , since Negroes are the most inferior and scum bag humanoid race in our planet ."
1,"It 's a monthly fee for all you can learn , 1900 courses ."
1,Is it a good idea for them to release all these videos ?
0,Sort of a back handed compliment that the anti-Whites are so keen to come on here and tell us that all is lost - in their heart of hearts even they must know that what they have constructed is only temporary and all will be ripped down some day .
0,"Nevermind, found the new page Knew it had to be a groid .... any report of rape ?"
1,i have gripfasts. shoes and boots. the boots i have only worn once. i should break them in more. and the shoes are ' dressier ' .
1,Polite people some times get service from small town businesses .
0,An ape without a penis will never be able to pass it on to others .
0,"Verl : Rechts-Rocker lebt bürgerlich in Verl | Neue Westfälische , Nachrichten aus Ostwestfalen-Lippe , Bielefeld , Gütersloh , Herford , Paderborn , Höxter , Warburg , News , Meldungen , Informationen - Neue Westfälische - Verl For days over Yule , the Zionist controlled press and Antifa scum have been laying siege to Marco from Sleipnir 's family home ."
1,"Kurt Angle youngest of 5 brothers , Brock Lesnar youngest of 3 brother ."
1,My beautiful blonde hair blue eyed niece Annabella just turned 2 yesterday and it 's my duty to educate and teach her white values and her heritage because she is the future of our white race and will someday bring some beautiful white children of her own into this wolrd .
1,``Whiteteacher puts Negro in his place ! ''
1,My grandmother Has Red Hair .
1,"It always turns ugly eventually , and then the thread will be locked ."
1,Its funny how the unregistered members or the open forum members try to rationalize their thoughts
1,"So do my kids , and they are 4 & 5"
1,This should be on every major news channel in America .
1,If only they had cheap cameras you could hide in your baseball cap .
1,"We have plenty of articles , photos , music & we 're going to start uploading videos soon ."
1,"Enjoy having multiculturalism shoved down your throat , fighting for Israel and having a black or Asian as your new best friend ."
1,It is very sad to see that the WN/NS movement has a class divide we are the same race therefore we should band together ! - reat123 14/88
0,There should be no integration of immigrants with Irish culture .
1,Only thing now is they have to go get their skin dyed .
1,They dont think a child of their own race is good enough ?
1,The chorus of `` trick or treat '' or `` Halloween Apples '' bellowing at the door .
1,You could try looking at the National socialist and Fascist Resource Centre at http://www.ufc.co.uk They cover a whole range of educational material .
1,"In reality screwing up is it 's own punishment , and nothing deters nor rehabilitates ."
1,It 's good to spook kids with our folklore so they can pass it down .. I just hope it 's not considered child abuse nowadays .. lol .. Just/kid' n It just keeps their minds aware Imagine a kids face when they learn of the stories of our ancestors around the camp fire .. this is a water toast BTW -- >
1,You may want to consider the Harrison Arkansas area as well .
1,Because they are not the nationalists of the 30s and 40s many of them were Doctors Scientists Anthropologists-Not Chavs .
1,But I guess if something like this would have happened it would 've been my fault right ? ............................
